2023-07-05 17:53:47,232 INFO    StreamThr :56755 [internal.py:wandb_internal():86] W&B internal server running at pid: 56755, started at: 2023-07-05 17:53:47.232123
2023-07-05 17:53:54,075 INFO    SenderThread:56755 [sender.py:_save_file():1354] saving file media/images/test plot_0_429fdfef86f8e2d7dfb0.png with policy now
2023-07-05 17:53:54,076 DEBUG   SenderThread:56755 [sender.py:send():369] send: history
2023-07-05 17:53:54,076 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: summary_record
2023-07-05 17:53:54,077 INFO    SenderThread:56755 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-05 17:53:54,081 DEBUG   SenderThread:56755 [sender.py:send():369] send: exit
2023-07-05 17:53:54,081 INFO    SenderThread:56755 [sender.py:send_exit():574] handling exit code: 0
2023-07-05 17:53:54,081 INFO    SenderThread:56755 [sender.py:send_exit():576] handling runtime: 6
2023-07-05 17:53:54,081 INFO    SenderThread:56755 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-05 17:53:54,081 INFO    SenderThread:56755 [sender.py:send_exit():582] send defer
2023-07-05 17:53:54,082 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:53:54,082 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 0
2023-07-05 17:53:54,082 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:53:54,082 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 0
2023-07-05 17:53:54,082 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 1
2023-07-05 17:53:54,082 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:53:54,082 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 1
2023-07-05 17:53:54,082 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:53:54,082 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 1
2023-07-05 17:53:54,082 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 2
2023-07-05 17:53:54,082 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:53:54,082 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 2
2023-07-05 17:53:54,082 INFO    HandlerThread:56755 [system_monitor.py:finish():190] Stopping system monitor
2023-07-05 17:53:54,083 INFO    HandlerThread:56755 [interfaces.py:finish():202] Joined cpu monitor
2023-07-05 17:53:54,083 INFO    HandlerThread:56755 [interfaces.py:finish():202] Joined disk monitor
2023-07-05 17:53:54,083 INFO    HandlerThread:56755 [interfaces.py:finish():202] Joined memory monitor
2023-07-05 17:53:54,083 INFO    HandlerThread:56755 [interfaces.py:finish():202] Joined network monitor
2023-07-05 17:53:54,083 DEBUG   SystemMonitor:56755 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-07-05 17:53:54,083 DEBUG   SystemMonitor:56755 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-07-05 17:53:54,083 DEBUG   SystemMonitor:56755 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-07-05 17:53:54,084 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:53:54,084 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 2
2023-07-05 17:53:54,084 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 3
2023-07-05 17:53:54,084 DEBUG   SenderThread:56755 [sender.py:send():369] send: stats
2023-07-05 17:53:54,084 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:53:54,084 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 3
2023-07-05 17:53:54,085 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:53:54,085 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 3
2023-07-05 17:53:54,085 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 4
2023-07-05 17:53:54,085 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:53:54,085 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 4
2023-07-05 17:53:54,085 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:53:54,085 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 4
2023-07-05 17:53:54,085 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 5
2023-07-05 17:53:54,085 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:53:54,085 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 5
2023-07-05 17:53:54,085 DEBUG   SenderThread:56755 [sender.py:send():369] send: summary
2023-07-05 17:53:54,085 INFO    SenderThread:56755 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-05 17:53:54,086 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:53:54,086 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 5
2023-07-05 17:53:54,086 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 6
2023-07-05 17:53:54,086 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:53:54,086 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 6
2023-07-05 17:53:54,086 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:53:54,086 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 6
2023-07-05 17:53:54,089 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: status_report
2023-07-05 17:53:54,262 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 7
2023-07-05 17:53:54,262 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:53:54,262 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 7
2023-07-05 17:53:54,263 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:53:54,263 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 7
2023-07-05 17:53:54,573 INFO    wandb-upload_0:56755 [upload_job.py:push():133] Uploaded file /tmp/tmpd3bgqdgdwandb/5zhipr7j-media/images/test plot_0_429fdfef86f8e2d7dfb0.png
2023-07-05 17:53:54,633 INFO    Thread-12 :56755 [dir_watcher.py:_on_file_modified():289] file/dir modified: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/wandb-summary.json
2023-07-05 17:53:54,633 INFO    Thread-12 :56755 [dir_watcher.py:_on_file_modified():289] file/dir modified: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/config.yaml
2023-07-05 17:53:54,633 INFO    Thread-12 :56755 [dir_watcher.py:_on_file_created():272] file/dir created: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/media/images/test plot_0_429fdfef86f8e2d7dfb0.png
2023-07-05 17:53:54,633 INFO    Thread-12 :56755 [dir_watcher.py:_on_file_created():272] file/dir created: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/media/images
2023-07-05 17:53:54,633 INFO    Thread-12 :56755 [dir_watcher.py:_on_file_created():272] file/dir created: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/media
2023-07-05 17:53:55,081 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-05 17:53:55,485 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 8
2023-07-05 17:53:55,485 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: poll_exit
2023-07-05 17:53:55,485 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:53:55,486 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 8
2023-07-05 17:53:55,486 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:53:55,486 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 8
2023-07-05 17:53:55,486 INFO    SenderThread:56755 [job_builder.py:build():232] Attempting to build job artifact
2023-07-05 17:53:55,486 INFO    SenderThread:56755 [job_builder.py:build():256] is repo sourced job
2023-07-05 17:53:55,488 INFO    SenderThread:56755 [job_builder.py:build():297] adding wandb-job metadata file
2023-07-05 17:53:55,498 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 9
2023-07-05 17:53:55,499 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:53:55,499 DEBUG   SenderThread:56755 [sender.py:send():369] send: artifact
2023-07-05 17:53:55,499 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 9
2023-07-05 17:53:55,633 INFO    Thread-12 :56755 [dir_watcher.py:_on_file_modified():289] file/dir modified: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/output.log
2023-07-05 17:53:56,081 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-05 17:53:58,884 INFO    wandb-upload_0:56755 [upload_job.py:push():133] Uploaded file /tmp/tmpd3bgqdgdwandb/4nhxqqw7-media/images/test plot_0_429fdfef86f8e2d7dfb0.png
2023-07-05 17:54:01,084 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: keepalive
2023-07-05 17:54:02,558 INFO    wandb-upload_0:56755 [upload_job.py:push():91] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpe0l99hav
2023-07-05 17:54:02,565 INFO    wandb-upload_1:56755 [upload_job.py:push():91] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpg_nw60ie
2023-07-05 17:54:03,643 INFO    SenderThread:56755 [sender.py:send_artifact():1450] sent artifact job-git_github.com_SpencerFonbuena_DNNM.git_mach5_baseline_infer.py - {'id': 'QXJ0aWZhY3Q6NTA2MjAzMDY0', 'digest': 'e8ac6146d16b1c7c6a9d428926a2c1a4', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjgwOTIyODE5', 'latestArtifact': None}, 'version': 'latest'}
2023-07-05 17:54:03,643 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:54:03,643 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 9
2023-07-05 17:54:03,643 INFO    SenderThread:56755 [dir_watcher.py:finish():359] shutting down directory watcher
2023-07-05 17:54:03,643 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: status_report
2023-07-05 17:54:04,635 INFO    SenderThread:56755 [dir_watcher.py:finish():389] scan: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files
2023-07-05 17:54:04,635 INFO    SenderThread:56755 [dir_watcher.py:finish():403] scan save: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/config.yaml config.yaml
2023-07-05 17:54:04,635 INFO    SenderThread:56755 [dir_watcher.py:finish():403] scan save: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/wandb-metadata.json wandb-metadata.json
2023-07-05 17:54:04,635 INFO    SenderThread:56755 [dir_watcher.py:finish():403] scan save: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/wandb-summary.json wandb-summary.json
2023-07-05 17:54:04,637 INFO    SenderThread:56755 [dir_watcher.py:finish():403] scan save: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/requirements.txt requirements.txt
2023-07-05 17:54:04,639 INFO    SenderThread:56755 [dir_watcher.py:finish():403] scan save: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/output.log output.log
2023-07-05 17:54:04,643 INFO    SenderThread:56755 [dir_watcher.py:finish():403] scan save: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/media/images/test plot_0_429fdfef86f8e2d7dfb0.png media/images/test plot_0_429fdfef86f8e2d7dfb0.png
2023-07-05 17:54:04,643 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 10
2023-07-05 17:54:04,643 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: poll_exit
2023-07-05 17:54:04,643 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:54:04,644 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 10
2023-07-05 17:54:04,644 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:54:04,644 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 10
2023-07-05 17:54:04,644 INFO    SenderThread:56755 [file_pusher.py:finish():159] shutting down file pusher
2023-07-05 17:54:05,057 INFO    wandb-upload_1:56755 [upload_job.py:push():133] Uploaded file /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/wandb-summary.json
2023-07-05 17:54:05,205 INFO    wandb-upload_0:56755 [upload_job.py:push():133] Uploaded file /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/config.yaml
2023-07-05 17:54:05,516 INFO    wandb-upload_3:56755 [upload_job.py:push():133] Uploaded file /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/output.log
2023-07-05 17:54:05,517 INFO    wandb-upload_2:56755 [upload_job.py:push():133] Uploaded file /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/files/requirements.txt
2023-07-05 17:54:05,717 INFO    Thread-11 (_thread_body):56755 [sender.py:transition_state():602] send defer: 11
2023-07-05 17:54:05,718 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:54:05,718 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 11
2023-07-05 17:54:05,718 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:54:05,718 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 11
2023-07-05 17:54:05,718 INFO    SenderThread:56755 [file_pusher.py:join():164] waiting for file pusher
2023-07-05 17:54:05,718 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 12
2023-07-05 17:54:05,718 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:54:05,718 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 12
2023-07-05 17:54:05,718 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:54:05,719 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 12
2023-07-05 17:54:05,893 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 13
2023-07-05 17:54:05,894 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:54:05,894 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 13
2023-07-05 17:54:05,894 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:54:05,894 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 13
2023-07-05 17:54:05,894 INFO    SenderThread:56755 [sender.py:transition_state():602] send defer: 14
2023-07-05 17:54:05,894 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: defer
2023-07-05 17:54:05,894 INFO    HandlerThread:56755 [handler.py:handle_request_defer():170] handle defer: 14
2023-07-05 17:54:05,894 DEBUG   SenderThread:56755 [sender.py:send():369] send: final
2023-07-05 17:54:05,894 DEBUG   SenderThread:56755 [sender.py:send():369] send: footer
2023-07-05 17:54:05,894 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: defer
2023-07-05 17:54:05,894 INFO    SenderThread:56755 [sender.py:send_request_defer():598] handle sender defer: 14
2023-07-05 17:54:05,895 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-05 17:54:05,895 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: poll_exit
2023-07-05 17:54:05,896 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: server_info
2023-07-05 17:54:05,896 DEBUG   SenderThread:56755 [sender.py:send_request():396] send_request: server_info
2023-07-05 17:54:05,898 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: get_summary
2023-07-05 17:54:05,898 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: sampled_history
2023-07-05 17:54:06,028 INFO    MainThread:56755 [wandb_run.py:_footer_history_summary_info():3467] rendering history
2023-07-05 17:54:06,029 INFO    MainThread:56755 [wandb_run.py:_footer_history_summary_info():3499] rendering summary
2023-07-05 17:54:06,029 INFO    MainThread:56755 [wandb_run.py:_footer_sync_info():3426] logging synced files
2023-07-05 17:54:06,029 DEBUG   HandlerThread:56755 [handler.py:handle_request():144] handle_request: shutdown
2023-07-05 17:54:06,029 INFO    HandlerThread:56755 [handler.py:finish():854] shutting down handler
2023-07-05 17:54:06,896 INFO    WriterThread:56755 [datastore.py:close():298] close: /root/DNNM/mach5 baseline/wandb/run-20230705_175347-cqbzdcaq/run-cqbzdcaq.wandb
2023-07-05 17:54:07,028 INFO    SenderThread:56755 [sender.py:finish():1526] shutting down sender
2023-07-05 17:54:07,028 INFO    SenderThread:56755 [file_pusher.py:finish():159] shutting down file pusher
2023-07-05 17:54:07,028 INFO    SenderThread:56755 [file_pusher.py:join():164] waiting for file pusher
